,Código da IES,Nome da IES,Categoria Administrativa,Código da Área,Área de Avaliação,Código do Município,Município do Curso,Nº de Concluintes Inscritos,Nº de Concluintes Participantes,Conceito Enade (Contínuo),CPC (Contínuo),CPC (Faixa),Ano
5810,939,FACULDADE CATÓLICA DE ANÁPOLIS,Privada sem fins lucrativos,101,TEOLOGIA,5201108,ANAPOLIS,6.0,3.0,0,0.660200998,1,2018
5811,1949,FACULDADE DE PAULÍNIA,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,3536505,PAULINIA,14.0,13.0,3.072161701,2.642003479,3,2018
5812,3992,FACULDADE JK - PLANO PILOTO,Privada com fins lucrativos,94,TECNOLOGIA EM LOGÍSTICA,5300108,BRASILIA,17.0,4.0,3.302188859,2.742420045,3,2018
5813,3992,FACULDADE JK - PLANO PILOTO,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,5300108,BRASILIA,36.0,18.0,2.0987906,1.779494646,2,2018
5814,4656,FACULDADE ANHANGÜERA DE PIRACICABA,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3538709,PIRACICABA,15.0,6.0,3.316828655,3.47174615,4,2018
5815,4917,FACULDADE ANGLO,Privada com fins lucrativos,81,RELAÇÕES INTERNACIONAIS,3538709,PIRACICABA,7.0,6.0,1.232422318,0.661063148,1,2018
5816,1344,FACULDADE BORGES DE MENDONÇA,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,4205407,FLORIANOPOLIS,54.0,49.0,1.925802429,2.07725784,3,2018
5817,2056,FACULDADE DA ALTA PAULISTA,Privada com fins lucrativos,1,ADMINISTRAÇÃO,3555000,TUPA,30.0,27.0,2.350727137,2.966401861,4,2018
5818,2613,Faculdade Meta,Privada com fins lucrativos,1,ADMINISTRAÇÃO,1200401,RIO BRANCO,60.0,55.0,1.804148952,3.125107977,4,2018
5819,3985,CENTRO UNIVERSITÁRIO SENAC,Privada sem fins lucrativos,94,TECNOLOGIA EM LOGÍSTICA,3550308,SAO PAULO,31.0,27.0,2.592012483,2.493620355,3,2018
5820,3985,CENTRO UNIVERSITÁRIO SENAC,Privada sem fins lucrativos,84,TECNOLOGIA EM MARKETING,3550308,SAO PAULO,44.0,27.0,3.677480827,3.046754988,4,2018
5821,5038,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE MARABÁ,Privada com fins lucrativos,1,ADMINISTRAÇÃO,1504208,MARABA,5.0,5.0,2.010226382,2.190679444,3,2018
5822,1694,ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,4204608,CRICIUMA,80.0,75.0,2.33923471,2.171206346,3,2018
5823,3985,CENTRO UNIVERSITÁRIO SENAC,Privada sem fins lucrativos,804,PUBLICIDADE E PROPAGANDA,3550308,SAO PAULO,92.0,68.0,1.970010458,2.296402939,3,2018
5824,1978,FACULDADE METROPOLITANA DA GRANDE FORTALEZA,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,2304400,FORTALEZA,97.0,89.0,2.628067294,3.573311222,4,2018
5825,4093,FACULDADE DE TECNOLOGIA DE CURITIBA,Privada com fins lucrativos,1,ADMINISTRAÇÃO,4106902,CURITIBA,15.0,6.0,3.915586492,3.865002059,4,2018
5826,1742,FACULDADE DE TECNOLOGIA CARLOS DRUMMOND DE ANDRADE,Privada com fins lucrativos,105,TECNOLOGIA EM GESTÃO DA QUALIDADE,3550308,SAO PAULO,25.0,8.0,2.907602312,3.155092825,4,2018
5827,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,Privada sem fins lucrativos,94,TECNOLOGIA EM LOGÍSTICA,5300108,BRASILIA,2.0,2.0,2.643616239,3.132093943,4,2018
5828,2726,ESCOLA SUPERIOR DE ADMINISTRAÇÃO DE EMPRESAS,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,3549904,SAO JOSE DOS CAMPOS,13.0,6.0,0.15893588,0.797657022,1,2018
5830,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,Privada sem fins lucrativos,88,TECNOLOGIA EM GASTRONOMIA,5300108,BRASILIA,3.0,2.0,1.296520388,2.613005907,3,2018
5831,1302,FACULDADE BATISTA BRASILEIRA,Privada sem fins lucrativos,22,CIÊNCIAS CONTÁBEIS,2927408,SALVADOR,8.0,8.0,1.662986709,3.932597367,4,2018
5832,2886,FACULDADE ZUMBI DOS PALMARES,Privada sem fins lucrativos,804,PUBLICIDADE E PROPAGANDA,3550308,SAO PAULO,4.0,3.0,2.33099136,1.318227541,2,2018
5833,1554,FACULDADES INTEGRADAS DO VALE DO RIBEIRA,Privada com fins lucrativos,38,SERVIÇO SOCIAL,3542602,REGISTRO,23.0,21.0,2.226065078,2.34504365,3,2018
5834,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,Privada sem fins lucrativos,106,TECNOLOGIA EM GESTÃO PÚBLICA,5300108,BRASILIA,2.0,2.0,2.750707806,3.185956861,4,2018
5835,1294,Centro Universitário das Américas,Privada com fins lucrativos,87,TECNOLOGIA EM GESTÃO FINANCEIRA,3550308,SAO PAULO,19.0,11.0,2.647114711,3.056651479,4,2018
5836,1294,Centro Universitário das Américas,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3550308,SAO PAULO,52.0,40.0,2.246263394,2.664272691,3,2018
5837,1571,FACULDADE UNIME DE CIÊNCIAS SOCIAIS,Privada com fins lucrativos,93,TECNOLOGIA EM GESTÃO COMERCIAL,2919207,LAURO DE FREITAS,18.0,7.0,2.678791664,2.570628028,3,2018
5838,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,26,DESIGN,3506003,BAURU,114.0,106.0,3.987279914,3.340665959,4,2018
5839,56,UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,26,DESIGN,3506003,BAURU,53.0,50.0,3.584274587,2.914220561,3,2018
5840,3323,INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3509502,CAMPINAS,35.0,34.0,2.040378901,2.712934295,3,2018
5841,3323,INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS,Privada com fins lucrativos,84,TECNOLOGIA EM MARKETING,3509502,CAMPINAS,14.0,13.0,2.598882163,2.419487109,3,2018
5842,430,CENTRO UNIVERSITÁRIO FILADÉLFIA,Privada sem fins lucrativos,88,TECNOLOGIA EM GASTRONOMIA,4113700,LONDRINA,44.0,41.0,3.769706941,2.548948405,3,2018
5843,481,Universidade Universus Veritas Guarulhos,Privada com fins lucrativos,94,TECNOLOGIA EM LOGÍSTICA,3523107,ITAQUAQUECETUBA,61.0,49.0,1.525699578,2.437701955,3,2018
5844,546,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,Privada sem fins lucrativos,101,TEOLOGIA,3550308,SAO PAULO,51.0,36.0,2.797681127,2.896445338,3,2018
5845,824,FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS DE GOIATUBA,Pública Municipal,1,ADMINISTRAÇÃO,5209101,GOIATUBA,60.0,42.0,1.351050771,2.591594831,3,2018
5846,739,CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO,Privada sem fins lucrativos,22,CIÊNCIAS CONTÁBEIS,3201209,CACHOEIRO DE ITAPEMIRIM,40.0,34.0,1.222096303,2.148794968,3,2018
5847,1986,CENTRO UNIVERSITÁRIO ESTÁCIO JUIZ DE FORA - ESTÁCIO JUIZ DE FORA,Privada com fins lucrativos,94,TECNOLOGIA EM LOGÍSTICA,3136702,JUIZ DE FORA,6.0,6.0,1.541772641,2.59547777,3,2018
5848,5290,FACULDADE ANHANGUERA DE CIÊNCIAS E TECNOLOGIA DE BRASÍLIA,Privada com fins lucrativos,1,ADMINISTRAÇÃO,5300108,BRASILIA,21.0,17.0,2.330483506,2.315249433,3,2018
5849,374,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,Privada com fins lucrativos,67,SECRETARIADO EXECUTIVO,3550308,SAO PAULO,73.0,50.0,2.74389367,2.13998436,3,2018
5850,206,CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO,Privada sem fins lucrativos,38,SERVIÇO SOCIAL,3550308,SAO PAULO,29.0,26.0,1.550637242,2.452159146,3,2018
5851,316,UNIVERSIDADE NOVE DE JULHO,Privada sem fins lucrativos,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,3550308,SAO PAULO,24.0,23.0,1.453011274,2.941789096,3,2018
5852,316,UNIVERSIDADE NOVE DE JULHO,Privada sem fins lucrativos,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,3550308,SAO PAULO,60.0,56.0,1.859526873,2.908224304,3,2018
5853,316,UNIVERSIDADE NOVE DE JULHO,Privada sem fins lucrativos,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,3550308,SAO PAULO,9.0,9.0,1.5904249,2.471844946,3,2018
5854,316,UNIVERSIDADE NOVE DE JULHO,Privada sem fins lucrativos,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,3550308,SAO PAULO,32.0,29.0,1.65122849,3.020524358,4,2018
5855,316,UNIVERSIDADE NOVE DE JULHO,Privada sem fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3550308,SAO PAULO,229.0,208.0,2.465554688,2.957139659,4,2018
5856,1225,CENTRO UNIVERSITÁRIO AMPARENSE,Privada com fins lucrativos,105,TECNOLOGIA EM GESTÃO DA QUALIDADE,3501905,AMPARO,4.0,4.0,2.393444274,2.844757896,3,2018
5857,1225,CENTRO UNIVERSITÁRIO AMPARENSE,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3501905,AMPARO,9.0,9.0,3.973498086,4.307364513,5,2018
5858,1225,CENTRO UNIVERSITÁRIO AMPARENSE,Privada com fins lucrativos,84,TECNOLOGIA EM MARKETING,3501905,AMPARO,7.0,6.0,4.301593529,4.198128631,5,2018
5859,532,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,Privada sem fins lucrativos,1,ADMINISTRAÇÃO,4310207,IJUI,29.0,23.0,2.308397311,3.14752226,4,2018
5860,546,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO,Privada sem fins lucrativos,101,TEOLOGIA,3550308,SAO PAULO,46.0,38.0,2.89576707,3.021292903,4,2018
5861,376,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,1,ADMINISTRAÇÃO,3550308,SAO PAULO,84.0,60.0,2.690437497,2.675323122,3,2018
5862,376,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3550308,SAO PAULO,77.0,26.0,2.411125598,2.800524433,3,2018
5863,165,UNIVERSIDADE VEIGA DE ALMEIDA,Privada com fins lucrativos,18,PSICOLOGIA,3300704,CABO FRIO,112.0,104.0,2.011556074,3.061227928,4,2018
5864,2478,FACULDADE DE INTEGRAÇÃO DO ENSINO SUPERIOR DO CONE SUL,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,4308607,GARIBALDI,26.0,26.0,2.722000914,2.91825146,3,2018
5865,2724,INSTITUTO DE ENSINO SUPERIOR DO SUL DO MARANHÃO,Privada com fins lucrativos,1,ADMINISTRAÇÃO,2105302,IMPERATRIZ,57.0,26.0,1.753257897,2.192126747,3,2018
5866,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,Privada com fins lucrativos,94,TECNOLOGIA EM LOGÍSTICA,2927408,SALVADOR,55.0,37.0,1.958201512,2.849032137,3,2018
5867,1185,CENTRO UNIVERSITÁRIO JORGE AMADO,Privada com fins lucrativos,93,TECNOLOGIA EM GESTÃO COMERCIAL,2927408,SALVADOR,15.0,12.0,2.447535652,3.368987565,4,2018
5868,449,UNIVERSIDADE LUTERANA DO BRASIL,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,4303004,CACHOEIRA DO SUL,30.0,30.0,3.360085933,3.063812862,4,2018
5869,1783,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,Privada com fins lucrativos,803,JORNALISMO,4219705,XAXIM,7.0,7.0,1.268360416,1.310576091,2,2018
5870,4533,FACULDADE SÃO FRANCISCO DA PARAÍBA,Privada com fins lucrativos,1,ADMINISTRAÇÃO,2503704,CAJAZEIRAS,28.0,25.0,2.212159563,2.619664725,3,2018
5871,4873,FACULDADE DE TECNOLOGIA DE TAUBATÉ,Privada com fins lucrativos,94,TECNOLOGIA EM LOGÍSTICA,3554102,TAUBATE,3.0,2.0,1.948485195,1.234932157,2,2018
5872,4901,FACULDADE FASIPE,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,5107909,SINOP,21.0,20.0,2.182303782,2.703326496,3,2018
5874,163,UNIVERSIDADE ESTÁCIO DE SÁ,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,3304557,RIO DE JANEIRO,43.0,39.0,2.87649199,2.94862954,4,2018
5875,437,UNIVERSIDADE PARANAENSE,Privada sem fins lucrativos,22,CIÊNCIAS CONTÁBEIS,4105508,CIANORTE,48.0,48.0,1.271912504,2.445745541,3,2018
5876,437,UNIVERSIDADE PARANAENSE,Privada sem fins lucrativos,22,CIÊNCIAS CONTÁBEIS,4104808,CASCAVEL,19.0,16.0,1.729579136,2.140404938,3,2018
5879,4261,FACULDADE DE TECNOLOGIA DE PORTO ALEGRE,Privada com fins lucrativos,93,TECNOLOGIA EM GESTÃO COMERCIAL,4314902,PORTO ALEGRE,26.0,20.0,2.412676933,2.181201859,3,2018
5880,4261,FACULDADE DE TECNOLOGIA DE PORTO ALEGRE,Privada com fins lucrativos,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,4314902,PORTO ALEGRE,64.0,56.0,1.881626538,2.317655711,3,2018
5881,1409,FACULDADE DO CENTRO LESTE,Privada com fins lucrativos,1,ADMINISTRAÇÃO,3205002,SERRA,26.0,21.0,3.128037773,2.745090411,3,2018
5882,441,UNIVERSIDADE DO CONTESTADO,Privada sem fins lucrativos,26,DESIGN,4215000,RIO NEGRINHO,24.0,19.0,1.871828131,2.57411976,3,2018
5883,337,CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA,Privada sem fins lucrativos,83,TECNOLOGIA EM DESIGN DE MODA,3136702,JUIZ DE FORA,18.0,15.0,3.175360161,2.797753979,3,2018
5884,3323,INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS,Privada com fins lucrativos,94,TECNOLOGIA EM LOGÍSTICA,3509502,CAMPINAS,28.0,27.0,1.721955267,2.52246469,3,2018
5885,898,CENTRO UNIVERSITÁRIO SANTA RITA,Privada sem fins lucrativos,87,TECNOLOGIA EM GESTÃO FINANCEIRA,3550308,SAO PAULO,18.0,17.0,0.916367924,1.996809675,3,2018
5886,376,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,3550308,SAO PAULO,23.0,15.0,1.928743138,2.623460988,3,2018
5887,376,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,1,ADMINISTRAÇÃO,3550308,SAO PAULO,44.0,25.0,2.204343783,1.915558035,2,2018
5888,376,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3550308,SAO PAULO,38.0,8.0,3.127668425,2.841722237,3,2018
5889,1153,UNIVERSIDADE CÂNDIDO MENDES,Privada sem fins lucrativos,93,TECNOLOGIA EM GESTÃO COMERCIAL,3301009,CAMPOS DOS GOYTACAZES,7.0,7.0,3.13230956,2.914609502,3,2018
5890,1356,CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL,Pública Municipal,18,PSICOLOGIA,3546603,SANTA FE DO SUL,30.0,30.0,1.719536344,2.709005321,3,2018
5891,1042,UNIVERSIDADE POSITIVO,Privada com fins lucrativos,1,ADMINISTRAÇÃO,4106902,CURITIBA,123.0,85.0,3.818636747,3.634705333,4,2018
5892,159,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARUARU,Privada sem fins lucrativos,1,ADMINISTRAÇÃO,2604106,CARUARU,21.0,18.0,1.883801087,1.82348813,2,2018
5893,5105,FACULDADE INTERNACIONAL SIGNORELLI,Privada com fins lucrativos,1,ADMINISTRAÇÃO,3304557,RIO DE JANEIRO,37.0,30.0,2.233237092,2.286500737,3,2018
5894,3804,FACULDADE SENAC PORTO ALEGRE - FSPOA,Privada sem fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,4314902,PORTO ALEGRE,29.0,25.0,3.808268856,3.949360095,5,2018
5895,3804,FACULDADE SENAC PORTO ALEGRE - FSPOA,Privada sem fins lucrativos,87,TECNOLOGIA EM GESTÃO FINANCEIRA,4314902,PORTO ALEGRE,14.0,12.0,3.1801504,3.603491038,4,2018
5896,1735,CENTRO UNIVERSITÁRIO DOUTOR LEÃO SAMPAIO,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,2307304,JUAZEIRO DO NORTE,16.0,15.0,2.826829234,3.20991458,4,2018
5898,4732,FACULDADE DE TECNOLOGIA SENAC DF,Privada sem fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,5300108,BRASILIA,11.0,8.0,1.373623719,1.368992059,2,2018
5899,1087,FACULDADES INTEGRADAS APARÍCIO CARVALHO,Privada com fins lucrativos,93,TECNOLOGIA EM GESTÃO COMERCIAL,1100205,PORTO VELHO,18.0,13.0,3.125716208,3.204040395,4,2018
5900,5322,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,Pública Federal,106,TECNOLOGIA EM GESTÃO PÚBLICA,4317103,SANTANA DO LIVRAMENTO,22.0,15.0,2.796235424,2.613537174,3,2018
5901,4420,FACULDADES INTEGRADAS BARROS MELO,Privada com fins lucrativos,1,ADMINISTRAÇÃO,2609600,OLINDA,22.0,20.0,2.266849489,2.476655403,3,2018
5902,1577,FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANÁ,Privada sem fins lucrativos,1,ADMINISTRAÇÃO,4113502,LOANDA,38.0,36.0,1.30959948,2.17374066,3,2018
5903,18492,Universidade Estadual do Paraná,Pública Estadual,1,ADMINISTRAÇÃO,0,APUCARANA,77.0,61.0,2.514091723,2.433235799,3,2018
5904,1663,FACULDADE ARAGUAIA,Privada com fins lucrativos,1,ADMINISTRAÇÃO,5208707,GOIANIA,40.0,39.0,1.972119297,2.928289133,3,2018
5905,1585,FACULDADE ENERGIA DE ADMINISTRAÇÃO E NEGÓCIOS,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,4205407,FLORIANOPOLIS,9.0,8.0,3.464550851,3.259635532,4,2018
5906,589,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,Pública Federal,22,CIÊNCIAS CONTÁBEIS,2408003,MOSSORO,25.0,21.0,4.817883729,3.718219928,4,2018
5907,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,Privada sem fins lucrativos,2,DIREITO,4209102,TUBARAO,70.0,55.0,3.527999267,3.158518437,4,2018
5908,1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,Privada sem fins lucrativos,106,TECNOLOGIA EM GESTÃO PÚBLICA,5300108,BRASILIA,12.0,10.0,1.987404385,2.755375065,3,2018
5909,1113,CENTRO UNIVERSITÁRIO EURO-AMERICANO,Privada sem fins lucrativos,2,DIREITO,5300108,BRASILIA,46.0,42.0,2.343719967,3.203353195,4,2018
5910,2408,FACULDADE ESAMC SANTOS,Privada com fins lucrativos,13,CIÊNCIAS ECONÔMICAS,3548500,SANTOS,16.0,13.0,1.964854828,1.800655785,2,2018
5911,409,UNIVERSIDADE DE PERNAMBUCO,Pública Estadual,1,ADMINISTRAÇÃO,2604106,CARUARU,55.0,38.0,2.57734282,2.527003197,3,2018
5912,409,UNIVERSIDADE DE PERNAMBUCO,Pública Estadual,1,ADMINISTRAÇÃO,2612208,SALGUEIRO,55.0,52.0,3.116875299,2.569419581,3,2018
5913,4118,Centro Universitário Joaquim Nabuco de Paulista,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,2610707,PAULISTA,106.0,61.0,1.70301632,2.52013735,3,2018
5914,1898,FACULDADE DO LITORAL SUL PAULISTA,Privada com fins lucrativos,22,CIÊNCIAS CONTÁBEIS,3541000,PRAIA GRANDE,29.0,25.0,1.973308211,2.797411744,3,2018
5915,939,FACULDADE CATÓLICA DE ANÁPOLIS,Privada sem fins lucrativos,1,ADMINISTRAÇÃO,5201108,ANAPOLIS,33.0,29.0,2.589037935,2.345028421,3,2018
5916,449,UNIVERSIDADE LUTERANA DO BRASIL,Privada com fins lucrativos,106,TECNOLOGIA EM GESTÃO PÚBLICA,1100122,CANOAS,66.0,45.0,2.586561943,3.093481435,4,2018
5917,5362,Faculdade UNIRB - ARACAJU,Privada com fins lucrativos,88,TECNOLOGIA EM GASTRONOMIA,2800308,ARACAJU,18.0,18.0,0.88631139,2.428918601,3,2018
5918,4006,FACULDADE DE TECNOLOGIA SENAC PELOTAS,Privada sem fins lucrativos,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,4314407,PELOTAS,57.0,55.0,0.820441882,1.936248865,2,2018
5919,322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,87,TECNOLOGIA EM GESTÃO FINANCEIRA,5201108,SAO PAULO,240.0,162.0,2.391591037,2.4938784,3,2018
5920,5362,Faculdade UNIRB - ARACAJU,Privada com fins lucrativos,1,ADMINISTRAÇÃO,2800308,ARACAJU,9.0,9.0,1.736793926,2.718142471,3,2018
5921,23410,UNIVERSIDADE ESTADUAL DO MARANHÃO,Pública Estadual,1,ADMINISTRAÇÃO,2100055,ACAILANDIA,101.0,63.0,2.753306629,1.854875753,2,2018
5922,634,UNIVERSIDADE FEDERAL DE PELOTAS,Pública Federal,106,TECNOLOGIA EM GESTÃO PÚBLICA,4314407,PELOTAS,52.0,38.0,2.620058894,2.761053088,3,2018
5923,5664,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE ARARIPINA - FACISA,Pública Municipal,22,CIÊNCIAS CONTÁBEIS,2601102,ARARIPINA,19.0,18.0,1.006500725,1.194303957,2,2018
5924,5664,FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE ARARIPINA - FACISA,Pública Municipal,2,DIREITO,2601102,ARARIPINA,26.0,25.0,3.22926273,3.060396198,4,2018
5925,1175,FACULDADE ESTÁCIO DO RIO GRANDE DO SUL - ESTÁCIO FARGS,Privada sem fins lucrativos,1,ADMINISTRAÇÃO,4314902,PORTO ALEGRE,76.0,64.0,2.558163568,2.493008606,3,2018
5926,584,UNIVERSIDADE FEDERAL DE GOIÁS,Pública Federal,2,DIREITO,5211909,JATAI,62.0,55.0,3.22877769,2.663073035,3,2018
5927,730,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Pública Estadual,1,ADMINISTRAÇÃO,4119905,PONTA GROSSA,42.0,34.0,2.842709055,2.571792785,3,2018
5928,417,UNIVERSIDADE CIDADE DE SÃO PAULO,Privada com fins lucrativos,94,TECNOLOGIA EM LOGÍSTICA,3534401,SAO PAULO,60.0,49.0,1.996155677,2.725950987,3,2018
5929,417,UNIVERSIDADE CIDADE DE SÃO PAULO,Privada com fins lucrativos,84,TECNOLOGIA EM MARKETING,3534401,SAO PAULO,46.0,29.0,1.794997317,2.469268681,3,2018
5930,322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,3543402,RIBEIRAO PRETO,28.0,26.0,3.109137478,2.90842846,3,2018
5931,355,UNIVERSIDADE TUIUTI DO PARANÁ,Privada com fins lucrativos,103,TECNOLOGIA EM DESIGN DE INTERIORES,4106902,CURITIBA,24.0,22.0,3.573108747,3.850697639,4,2018
5932,466,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,2,DIREITO,3550308,SAO PAULO,69.0,47.0,2.916492054,3.100118042,4,2018
5933,466,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,1,ADMINISTRAÇÃO,3550308,SAO PAULO,142.0,89.0,3.553261933,3.189882318,4,2018
5934,466,UNIVERSIDADE ANHEMBI MORUMBI,Privada com fins lucrativos,81,RELAÇÕES INTERNACIONAIS,3550308,SAO PAULO,121.0,92.0,2.342738288,2.852921217,3,2018
5935,2460,FACULDADE ESTÁCIO DE NATAL,Privada com fins lucrativos,86,TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS,2408102,NATAL,47.0,38.0,2.491931678,2.517951042,3,2018
5936,670,UNIVERSIDADE SÃO FRANCISCO,Privada sem fins lucrativos,18,PSICOLOGIA,3509502,CAMPINAS,103.0,97.0,2.568955107,2.968408845,4,2018
5937,23,UNIVERSIDADE FEEVALE,Privada sem fins lucrativos,87,TECNOLOGIA EM GESTÃO FINANCEIRA,4313409,NOVO HAMBURGO,41.0,38.0,3.565847638,3.243892258,4,2018
5938,1196,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,Privada com fins lucrativos,1,ADMINISTRAÇÃO,5107040,MARINGA,624.0,531.0,2.646803217,2.820812331,3,2018
5939,1196,CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR,Privada com fins lucrativos,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,3106200,MARINGA,358.0,265.0,1.857827674,2.604781432,3,2018
5940,2629,FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DO VALE DO JURUENA,Privada sem fins lucrativos,18,PSICOLOGIA,5105150,JUINA,10.0,9.0,2.396619327,3.434178998,4,2018
5941,521,UNIVERSIDADE DE MOGI DAS CRUZES,Privada com fins lucrativos,105,TECNOLOGIA EM GESTÃO DA QUALIDADE,3530607,MOGI DAS CRUZES,11.0,5.0,0,0.962509452,2,2018
5942,521,UNIVERSIDADE DE MOGI DAS CRUZES,Privada com fins lucrativos,84,TECNOLOGIA EM MARKETING,3530607,MOGI DAS CRUZES,13.0,11.0,2.266038406,2.490936368,3,2018
5943,521,UNIVERSIDADE DE MOGI DAS CRUZES,Privada com fins lucrativos,85,TECNOLOGIA EM PROCESSOS GERENCIAIS,3530607,MOGI DAS CRUZES,20.0,16.0,2.108430068,2.38148403,3,2018
5944,322,UNIVERSIDADE PAULISTA,Privada com fins lucrativos,38,SERVIÇO SOCIAL,5107859,SAO PAULO,2670.0,2272.0,0.872048801,2.516821202,3,2018
5945,82,UNIVERSIDADE DO OESTE DE SANTA CATARINA,Privada sem fins lucrativos,1,ADMINISTRAÇÃO,4204202,CHAPECO,23.0,20.0,3.129438474,3.494087048,4,2018
5946,13,UNIVERSIDADE DE CAXIAS DO SUL,Privada sem fins lucrativos,83,TECNOLOGIA EM DESIGN DE MODA,4305108,CAXIAS DO SUL,38.0,30.0,3.068670002,2.773150696,3,2018
5947,1129,CENTRO UNIVERSITÁRIO DO NORTE PAULISTA,Privada sem fins lucrativos,104,TECNOLOGIA EM DESIGN GRÁFICO,3549805,SAO JOSE DO RIO PRETO,4.0,3.0,1.571377086,1.726231686,2,2018
